asin,Review ID,Title,Body,Rating
B099RRDZDD,R1C58PVKDWFEO5,"
SUPGLAZ senkos
","
These are nicely colored and textured senkos. They have largemouth slayer written all over. They were neatly packed in a plastic tackle box. They seemed to be coated with a slightly oily substance, but there was no detectable odor. Due to water conditions, they were tested in the Pacific. The mackerel had no issues with the oily coating.
",5.0
B099RRDZDD,RP3TP7UVTHKC7,"
I’m not sure
","
They look nice but I never catch anything no I single crappie
",1.0
B099RRDZDD,R3OWNRI3YSVLU9,"
Great
","
It came with a lot of wacky rigs, but the colors were pretty terrible. The action is ok, but the rubber is a little to stiff compared to other brands. Came in a plastic box. For the price it was ok, but keep on looking if you want one with more action and better hook set.
",4.0
B099RRDZDD,R3E2B81B5YVW5J,"
Crappie magnet!
","
Color and action are awesome. Crappie pounced on it. Bluegill like it too! Becoming one of my go to baits!
",5.0
B099RRDZDD,R32VU9ZXD0UCKT,"
Lost its illumination very quickly!
","
Items didn’t get very bright and lost their illumination very quickly!
",2.0
B099RRDZDD,R110XG2PFNIX3T,"
Crappie Love em!
","
good deal
",5.0
B099RRDZDD,R1DJBGDCO4FMP9,"
I can't wait
","
good quality lure can't wait to them when it heats up
",5.0
B099RRDZDD,R3MPKC72KYORVT,"
Great buy
","
Caught a nice bass within a few minutes of using these minnows. Would highly recommend.
",5.0
B099RRDZDD,R2UIZ6HZ63VVLD,-,"
Je n’ai pas encore utilisé ces leurres, j’aurai l’occasion au printemps prochain
",5.0
B099RRDZDD,R3DZGTJCLYDCNX,-,"
Muy buen producto lo recomiendo ampliamente.
",5.0
B09GW9GDM7,RDXO6P8W6MUT3,"
Everything You Need
","
This tackle box has everything you need to catch any fish big or small. Everything comes packed together in its own case and is ready to go when you are. Great kit and can't wait to go out fishing now.
",5.0
B09GW9GDM7,RY6IPZPS7U3UK,"
Great color worms
","
These are pretty standard Senko works - the consistency is good and they should stay on a hook for a while.  I particularly like the bright colors - they are a little unusual - which is great. I think these will catch a lot of bass. They are priced well, too. A decent value all around.
",5.0
B09GW9GDM7,R7DENA913SLS1,"
Seem well made
","
It's January and -8 tonight, so it will be months before I get to fish these worms.  That said, they don't seem to have a lot of salt, and so should sink on the slower side which I prefer.  They have a generous amount of embedded sparkle, so even the darker color should have some extra eye appeal.  The colors are almost exactly as shown and there isn't any surprises here.  I know from past experience that the bright red worm will be fine (my first bass over 5lbs was caught on a red worm with white spots) and I am not worried about the others.  I've not ran a hook into them, but they seem tough enough to dangle from an O-ring.  The plastic box that they come in seems perfectly fine and I anticipate using it long after I'm out of these worms.  Overall this was a good value.
",5.0
B0BCVMFMM5,R2XIMFDR8L80PS,"
Fair Value For Money Set With Plenty Of Choices
","
There are a lot of options with this kit thought some of them may not get used for the locations I go to. Still for the price plenty of selection. Sharp points on the hooks that easily pierce skin.
",4.0
B0BCVMFMM5,RRMEY0OIE6S7P,"
Good
","
Smaller then I thought but still nice
",4.0
B0BCVMFMM5,R1QRXK7YY6HORQ,"
Present for my son I don't know.
","
Gift for my son
",4.0
B0BCVMFMM5,R3BHMO9P8JGBV0,"
Happy husband tackle box
","
Great quality for price .  Husband was very pleased with quality and quantity !
",5.0
B0BCVMFMM5,R259AHQIEA5CEC,"
Fairly good deal.
","
This kit is ina very small box . It has everything shown . But in a small shrunken package. Lol. Pretty good lures overall. It would be a good carry along pocket pack.
",3.0
B0BCVMFMM5,RQN0RYBD5ACH6,"
Okay
","
Smaller than I expected, but still made a good gift for my husband
",3.0
B0BCVMFMM5,R3LP3BLK8MQLD6,"
Great quality
","
My son loves them. Great quality.
",5.0
B0BCVMFMM5,R213LQZA5Y3ZEV,"
Underwhelming.
","
The lures seem cheaply made and the set altogether is underwhelming.
",1.0
B0BCVMFMM5,RKTKDDAMJC6PN,"
A nice assortment
","
Has a little bit of everything.  Would make a good gift for a beginner.
",4.0
B0BCVMFMM5,R1394DBC38W5T,"
Nice assortment of lures
","
This is a nice selection of lures. It's a good all around kit, so you can just throw it in your fishing bag and have a nice selection for whatever you need.
",4.0
B0BCVMFMM5,R2R3PRF0S9IGKB,"
Nice shallow running lures
","
good variety of colors, appropriate sized hooks, easy to attach to line
",5.0
B0BCVMFMM5,R2EIVMMPGS7RAL,"
pretty good set
","
it's a good selection of commonly used lures and gigs. the quality seems average and not bad for the price nothing special but it will work for caching fish. pretty good set for a beginner's.
",4.0
B0BCVMFMM5,RZICCZRWLBLWM,"
Versatility
","
This combo pack is everything a fisherman will need for multi species fishing. This is a great pack that will definitely get you a fish on the line. Everything mentioned in the description matches the package. Nothing wrong or out of the ordinary at all. Would recommend to a friend or a fellow fisherman. Having a lot of different types of lures would up the game up and boost up experience gain from fishing.
",5.0
B0BCVMFMM5,RC1E4RM6HNVAM,"
The catch fish LOL
","
These lures are very colorful And easy to use
",5.0
B0BCVMFMM5,R1EB8DT8SHKY5P,"
Colorful
","
I am a girl beginner fisherman. My dad took me a lot when I was a kid, and I am retired and ready to make some new memories using this kit. I read the title and figure this will work great for a river with trout. Everything is very colorful, and the kit is packed. I don't think you could have fit another item in there.I would recommend this. My husband says it will work fine.
",5.0
B0BCVMFMM5,R37NW9240Z4FKP,"
Versatile package of lures
","
This package has several good fresh water options from swim baits to top water and jigs.Good price as well.
",5.0
B0BCVMFMM5,RZUNIJLCM9XC3,"
Nice assortment and good quality
","
The box includes varieties of commonly used lures. The quality of the lures feel good. Will give it a try this weekend in a nearby lake!
",5.0
B0BCVMFMM5,R3HHKACOMY8P91,"
Nice assortment and nice case
","
I haven't had a chance to try out any of this great assortment of lures, but the hooks are quite sharp, the colors are bright and this is a very nice set of lures for the price. The box they come in is a nice bonus as it does fit in my pocket quite nicely and it will store in my tackle box without a problem.
",5.0
B0BCVMFMM5,R5YURTQO8ICVE,"
Great assortment
","
This is a great item for the fisherman in your life!  Nice quality, get a lot as well!  Highly recommend this!!
",5.0
B0BCVMFMM5,R3I2AXLBFB8HJO,"
These lures work great
","
These lures are well made and work great. These are lightweight so you need to use light line and a spinning reel for the perfect set up. Will catch multi species.
",5.0
B0BCVMFMM5,RKPCBREAJAV96,"
I'm ready to go fishing now
","




                    The media could not be loaded.
                



 The quality and quantity is very appreciated. Anyone would be happy to have this with their fishing gear. Great as a starter kit as well. It will be fun to use these with my kiddo.
",5.0
B0BCVMFMM5,R29ETVLSXQMIIW,"
A little bit if everything in a nice container to take out with you! Q
","




                    The media could not be loaded.
                



 My husband and his dad have really been into fishing for the past few months. He got a 14' fishing boat for his birthday which is what started their journey. This kit is a nice investment for anyone who likes to fish. My husband was pretty excited looking through all the different lures and pieces it includes. It literally has a little of everything.
",5.0
B09TK9S375,R2J5BU2V3G254G,"
Good quality
","
It's good salt water fishing. It's more convenient to carry. No hassle
",5.0
B09TK9S375,R29EJWPV1Q3HWS,"
Came in on time
","
Can't wait to try it
",5.0
B09TK9S375,R2BZLWA97EKDNE,"
Too firm
","
These are much firmer than Senko's which means it doesn't shake loose from a texas rig as easy when the bass strikes. Have not landed a single fish on several bites. Every time reel in the texas rig didn't come loose like it does w/ Senko's.Side note the bright blue worm had some bites in clear water which was surprising.
",3.0
B09TK9S375,R2RLLI02YY9GQC,"
Decent value for the assortment
","
Ok for the price, not top of the line, but good where I fish. Too much brush & undergrowth to hang up on to spend top dollar - so these are a great compromise. The soft plastics are actually pretty nice, the hard lures, so so
",4.0
B09TK9S375,R10HWYCFLVB29S,"
Wrong colors
","
Colors were not all the colors shown in the pictures. Not sure I will even use them.
",3.0
B09TK9S375,R17BXV5ONWOMWP,"
Good Product
","
Good price for what you get. Used this past week with good results. Only 4 stars because the eyes on the worms tend to fall off while rigging them.
",4.0
B09TK9S375,R2F5VN1MFD1KX8,"
Great price, great product
","
Great price, great product. Bought this just to use the extra tackle box when fishing with my backpack. I ended up fishing with it the weekend I got it and had great success with all of the worms, I have not tried the spoons yet but the hooks and worms are fantastic.
",5.0
B09TK9S375,R2TTIG1JA30QNG,"
the best are the spoons
","
I really like the spoons. I caught Black Bass and a Catfish with these lures. Although the hooks of the spoons are so weak.
",4.0
B09TK9S375,RXCXO25FLK5A3,"
Worms
","
Colors not so good
",4.0
B09TK9S375,R181NHCHHDPEZT,"
Great
","
They came and I liked the colors but the hooks needs to be a little bigger looking for 4/0 and 5/0
",4.0
B09TK9S375,RTFD9AXR84NBC,"
Great Cat Toy!
","
My cats love the texture of these fishing lures!  I bought them to attach to one of their ‘fishing’ toys. They will chase them for as long as My playtime with them lasts.
",5.0
B09TK9S375,R36VSMK7V6YAE1,"
Try it out
","
Sure caught a lot of fish with this little setup will be ordering more
",5.0
B09TK9S375,R3CRWRCUF3VT2R,"
Great Product Came fast
","
Great looking and feeling product. Shipped her in about two days. Cant wait to use them to catch some fish
",5.0
B09TK9S375,R26GXHITNKDF8P,"
Good solid jig
","
Great worms nice and thick, have caught several large mouth
",5.0
B09TK9S375,R36G2PNV8JC4Z1,"
Buena pesca
","
Funcionan bien
",5.0
B09TK9S375,R3GNMA73SGBM2N,"
Sparkly worms - cute
","
Awesome deal. Exactly what he wanted for fishing
",5.0
B09TK9S375,RABAAHHVS447C,"
Five Stars
","
work well. have a caught a few large mouths
",5.0
B09TK9S375,R25TLAPVVMH65S,"
Thank you.
","
Great deal
",5.0
B09TK9S375,R3ISG2TPF2A2T7,"
Worked good
","
Nice
",5.0
B09TK9S375,R3FHQONH5UVSVP,"
Good stuff.
","
Works well.
",5.0
B09TK9S375,R1TCDSZ5CZMU8Q,"
Great bait!!
","
Great bait.  Will buy again.
",5.0
B09TK9S375,R3E5Z8XBV6BUBL,"
Five Stars
","
It's what I expected
",5.0
B09TK9S375,R1M3BKI8VOEBBY,"
Five Stars
","
As described!
",5.0
B09TK9S375,RNMHPCTUL6JGB,"
Junk
","
Junk
",2.0
B09TK9S375,R2WBRNHAZ1NMN,"
Five Stars
","
Good product.
",5.0
B09TK9S375,R100M6RNYVI00H,"
Great Quality
","
Got this product for my nephew. All pieces were there and are great quality!
",5.0
B09TK9S375,R3G8W18UWTRS4G,"
Five Stars
","
Great set really complete and on time
",5.0
B09TK9S375,R10GHW9AS03RVI,"
Good fast service
","
Nothing
",5.0
B0B4ZSH7PG,R81PHG8PCJGZO,"
Looks great, but craftsmanship is lacking
","
I bought this as a gift. The overall look and functionality is fine but minus points on the quality/craftsmanship. The eyes are not glued on at all. While they complete the look of the squid, it's false advertising because the eyeballs slide right off. They are not glued on any way. I didn't return this product and will try and find a way to glue them on myself. Note to the manufacturer: Correct the issue and get it right; affix the details properly.
",4.0
B09M8174PL,R1C6VYX7F4EJ03,"
Look great
","
They look awesome. Lots of fish coming my way.
",5.0
B09QFQG22S,R2XSSWSSCF57XD,"
Almost exactly like the real ones!
","
Swim’s great! Just like the other guys! A+
",5.0
B09HNZVTLR,R3J3RU2PSJ3VED,"
As advertised
","
This item arrived in a timely fashion and was exactly as advertised.
",5.0
B09HNZVTLR,R3VS276SRFQT4,"
As advertised.
","
Product was as promised.
",5.0
B099LCZD38,RPQTVOJLJXU4L,"
Great lures but poor hooks and swivels
","
I immediately switched out the hooks for treble hooks and the split rings. The split rings may work fine, but I fish a lot for trout and they tend to twist and spin a lot while landing and the split rings on these are very thin, so to be safe I felt a need to replace. Didn't want to risk losing that big fish and the lure.
",4.0
B099LCZD38,R397Z55F44BGOZ,"
They are worth the money.
","
I will try them ice fishing.
",5.0
B099LCZD38,R3UZ3LNT9BWEDC,"
Ice fishing
","
Waiting for ice. I think they will work out well for lake trout.
",5.0
B099LCZD38,R3GEAY586FXWM0,"
Seems overpriced
","
Not at throughout a kit as I was expecting for $28
",3.0
B099LCZD38,R30GYOAJB02GHP,"
Highly recommend! Fast shipping
","
Excellent ice fishing hook, also works great as a gift for your friends. The product quality is on point and the delivery is super fast. Highly recommend this product if you’re interested in making more fishing trips.
",5.0
B099LCZD38,R885E3LE425PH,"
love this product!
","




                    The media could not be loaded.
                



 This product is highly recommended for ice fishers. Product quality is well beyond expectation. I had so much fun using it for weekend fishing. The delivery was also very fast.
",5.0
B099LCZD38,R1XHKQDTVLAEES,"
Very good product, I used it and it just worked excellent!
","
This product is very functional and convenient, very helpful during my fishing trip. Definitely will come back.
",5.0
B099LCZD38,R2S88AZMBVI9X7,"
Great variety for a beginner.
","
Bought as a gift for son in law who just started ice fishing.
",5.0
B099LCZD38,R1XTZ8I9WH2IR4,"
NOT TUNGSTEN
","
Initial description says the jigs are tungsten which is why I bought them, but if you look in the materials of what they're made of it says they're made of lead! 😡
",2.0
B099LCZD38,R2GZD61XIDMWK7,"
Not tungsten
","
False advertising. The jig heads are made of lead not tungsten!!
",1.0
B099LCZD38,R2UBMNU2L6TR95,"
looks better than the picture
","
First time using for ice fishing caught my biggest perch ever.
",5.0
B099LCZD38,RL9GQ4HXE9G8P,"
Caught many fish
","
Recommend
",5.0
B09TS1V1WN,R3P421XBKDVNSW,"
Rubber Minnow
","
Acts just like a live minnow in the water and is durable, not readily falling off the jig.
",5.0
B09TS1V1WN,R3FCHIMHUSIO8K,"
Awesome
","
I had seen Jeff use the crappie kickers on I tube and wanted to try them and glad I did  I caught 25 crappie in 30 minutes they are well worth it .I have placed another order for 10 more pks .
",5.0
B09TS1V1WN,R5Z1LXO94RBQG,"
Choice the right jig head 1/16 or 1/32
","
Crappie fishing
",5.0
B09TS1V1WN,R1SK82TB8LFY49,"
They work awesome good product
","
They work awesome good product Croppie killer
",5.0
B09DLGC8CQ,R1WIEHH44BU6DM,"
Good quality
","
Baits work good
",5.0
B09V2Q7JCH,R3VIQXAZSR7JAK,"
To heavy, melts off the hook when in heat,
","
Look great. Swim decent. But way to heavy and sinks faster than anything I’ve ever used. Medium sized weight is the only thing useful. Not worth it. Great verity color and shape but they won’t catch you anything for a long time
",3.0
B09V2Q7JCH,R32U5G6EDXWBT0,"
Cheap and poor quality
","
You do not receive this item as advertised. Very cheap and a total waste of money
",1.0
B09V2Q7JCH,RGRGJXD99QU96,"
2nd cast ,caught this bass
","
I was seriously impressed ,2nd cast using this one(silver&black ) I added a swivel spinner to it and bam 2nd cast had a great fight on my pole, definitely worth using and getting for bass ,perch , bluegills and even caught a walleye on it here in Ohio, definitely worth price, amazing quality,tough material to last long season of fishing,so worth getting,happy fishing and tight lines from ohio
",5.0
B07WHZ1TZ2,R321O70IGFSZPP,"
Smallmouth slayer
","
This swim baits swims better than any other paddle tails I've used and slays the smallmouth in my area. It ""tracks"" good in the water, the tail moves like it should while the body of the bait stays in line. I throw it weightless on a 2/0 or 3/0 hook. Would be good for trailers as well. After a big fish or 2 smaller fish it gets pretty tore up but no doubt it catches fish. I ordered one pack to try out after hearing kickintheirbasstv talk about 6th Sense and wanted to try em out, I've since ordered 9 more packs. And will be back for more.
",5.0
B07WHZ1TZ2,R331ZKF2B87HYH,"
Great swimbait
","
Got to the lake rigged it up on a 1/2 ounce swimbait jig head and second cast caught a 5 pound largemouth
",5.0
B07WHZ1TZ2,R2HDWD2MD5PVQW,"
I love sixth sense lures and baits but this one disappointed...
","
I did not like these.. and I am not sure if I got a bad batch... they tore while I was putting them on a lure... I was using a sixth sense underspin with their bait screw system and when twisting the bait onto it it cracked and tore... had to use two that came in the package.... not a good option if that is how they hold up.
",2.0
B07WHZ1TZ2,R2AMY3JQCO6X99,"
Exactly like a Keitech Swing Impact
","
Phenomenal Lil Swim Jig Trailer... The 6th Sense Divine Swimbait is Beautiful I Recently received my 1st order from 6th Sense and the first thing I did was Place a 2nd. These Guys are Making Quality Tackle. The Curve 55 is my new favorite CrankBait Too. 6th Sense is really nice stuff at an affordable price. Go ahead and give these a try and any other 6th sense for that matter and I promise you wont be disappointed. FYI the Speed Glide is Awesome Too
",5.0
B07WHZ1TZ2,REDVK10IPJ4V0,"
Poor quality
","
Fall apart really quickly….really don’t last long at all. Even for plastic swim baits
",2.0
B07WHZ1TZ2,R2BHMGGJNC57J6,"
Tough plastic unlike keitech
","
They hold up better than any other brand of paddle tail swimbaits. Tough plastic unlike keitech and rage swimmer. Paired up the 3.8 with a 3/0 darterhead, your gonna like these baits!
",5.0
B09KR5N9XW,RE191M3YRK1NJ,"
Perfect worm
","
Love the double hooks and weedless.
",5.0
B09KR5N9XW,R2DOPMSUE2T8ZK,"
Great lure
","
This was exactly what I was looking for and the bass really like it too. Would definitely recommend to others.
",5.0
B09KR5N9XW,R33YX9455V71Z2,"
Best lure on the market!!!!
","
Snagged bass left and right with this lure
",5.0
B09M2V6948,R3FQFBQVEORRHW,"
Perfect as a trailer
","
Put this on the back of a wobbler and you get a dynamite action, and occasionally a six pounder.
",5.0
B09YLC6FDL,R3K9C9W1610160,"
:D
","
looks good in quality, cant wait to see what they can reel in... :)
",4.0
B09YLC6FDL,R2D590CDI2EJEN,"
Good quality lure. 👌
","
You can feel the quality in these lures, made with good material.  Fair price, I'll buy more when I need them.
",5.0
B09YLC6FDL,R20RQ0JHCXJQME,"
Fun lure and the fish will bite
","
I read once that fish like the color yellow so much that the color is termed “yum yum yellow”. It seems to be the case for these lures because I’ve caught a few tuna with them. That’s a lot of dinner!
",5.0
B09YLC6FDL,R242VCODUPY2B,"
Very realistic looking squid lure
","
Like others, getting this lure early, before the season really opens up, is torture. I really want to try these lures out for Striped Bass at the mouth of the Connecticut River, but that will take a few more weeks.The colors look so realistic and the body is translucent enough to really look like a real squid. Just a word of caution. (but NOT a complaint), these lures are advertised as 5.9"" but that includes the tail. The body is only 2.5"". Just pointing that out in case you are picturing something larger.
",5.0
B09YLC6FDL,R1OMAQSAXF73OY,"
Well made lure and toss pretty far
","
These are great size squid lure with a perfect 2.12oz weight to it that gives a pretty long distant toss on braided lines.Got these specifically for catching California halibut but have not had any luck during the month of may trolling on my kayak or off the pier. Maybe better luck in March.The 2.12oz sink pretty nicely down to the bottom. The two hook did get me snag few times around some structure. Luckily my 50 pound braided line was strong enough to get it unsnag. So stick to Sandy bottom or troll without hitting the bottom.
",5.0
B09YLC6FDL,R2BHOUA4XXI92V,"
It’s good, but caught a hook sometime…
","
It’s good. Squid looks very realistic, and I actually got few Rockfish. However, I don’t know the reason why, but while I was sending it down to the bottom, sometimes one of the hook get caught at the top of Squid’s head.(see pic) Maybe I was just using wrong size’s sinker. (too heavy?) Other than that, I’m very happy about this!
",3.0
B09YLC6FDL,R2STHCTHJ3TQHZ,"
Squid trap
","
I can’t wait to try these out. It’s winter time here so I haven’t used it yet but they appear to be of great material and top quality.
",5.0
B09YLC6FDL,RXPU3YYXJJ8WZ,"
Absolutely the best
","
Overview:As described.Experience:No issues here, as described and that is good for 4 stars these days.  They are great for jigging and dragging or even pier fishing. Nice natural movement.
",5.0
B09Y1MC5W6,R2T4FJIDHS4W8D,"
Bass candy
","
These have been some great baits to use in our farm ponds! We are finding some of the biggest bass we have ever caught.
",5.0
B09Y1MC5W6,R24X82ECVWNY8O,"
To My Surprise!
","
The day I got these, I threw them on a buzzbait as a trailer, and slayed!  Although they originally seemed too soft,  after several fish caught, each was fully in tact.  For the price of 50, you can't beat these swimbaits.  This was a new company for me, but I will be searching out Johncoo for other plastics and lures, just based off this one purchase.
",5.0
B09Y1MC5W6,R2U11OZANDG6O8,"
These will catch fish.
","
They catch fish. Can I get some free ones to try out?
",4.0
B09Y1MC5W6,R1AN4LRC4STB3T,"
Knock off Senkos.
","
What would you expect at this price?  They aren't all that bad though.. They catch fish and last a few fish.. It's just the colors could be a bit better..  If you're on a budget these will work.
",3.0
B09Y1MC5W6,R2M2LPLGSH4G5W,"
Good price but not so tough.
","
Good for the price and has a nice action but it is to soft. Tail breaks off easily.
",3.0
B09Y1MC5W6,R2TLIKPAQ2A6HR,"
Works
","
Swims great. Catches more fish on a bladed setup rather than stand alone for me. Pink really hasn’t worked. Other 4 colors have caught fish. Durability could be better. All and all good product.
",4.0
B09Y1MC5W6,R38FNX09WAQUVU,"
Decent value, not the best
","
I don't get a lot of action with these. Tail swims well enough. Colors could be better.
",3.0
B09Y1MC5W6,R3LA0AOU5D9DMB,"
there good looking baits
","
These Bates look really promising I'ii do an update after I go fishing
",5.0
B09Y1MC5W6,R66J372TH32F4,"
They catch fish!
","
I catch more fish on these than any other swimbait I use.They are more durable than the Keitech and work as well or better.Highly recommended.
",5.0
B09Y1MC5W6,R25I1YEZMR2BEK,"
Great for a small chatter bait lure.
","
The price was right.
",4.0
B09Y1MC5W6,R1XHFF7ZSXXWOY,"
Top Notch
","
These are great for Texas rigs and wacky rigs. Very durable.
",5.0
B09Y1MC5W6,R1RNU5SYIAZANS,"
Smaller than expected, okay quality.
","
There are a lot smaller than they look in the picture, still decent sized but I was hoping for a little bit bigger. The paddle tail on these is useless, might as well not even be there. The tail is very thin and flimsy, just folds when going through the water.
",3.0
B09Y1MC5W6,R3K8LQ0EAHHFXE,"
size
","
I wish they were a little thicker
",4.0
B09Y1MC5W6,R20JCVJZAQDCUY,"
They work.  Buy extra. They get eaten fast
","
I've ordered these about 10 times now. 2 of the colors have outperformed anything in my tackle box by a long shot. Absolutely crush smallies, lmb, crappie, perch, and walleye with them. (hint- I believe the red mimics a Pa crayfish.) wish I could buy 5 packs of 1 single color.
",5.0
B09Y1MC5W6,R2OUHG59D6H6H4,"
works
","
great for striped bass BUT manufacturer should have more choices eg size, 4” works be great and color
",5.0
B09Y1MC5W6,R1I3RPMP67CJHK,"
They are decent quality but they are smaller than i ...
","
They are decent quality but they are smaller than i was expecting. They will catch fish but if you are looking for a bigger swimbait that's bigger than these are not for you.
",3.0
B09Y1MC5W6,R2YJ6Q15QWLLD0,"
Solid soft rubber bait, I don't fish much other ...
","
Solid soft rubber bait, I don't fish much other than topwater most of the year, but these have really scratched the smallmouth itch when they're in a water column feeding mood and I'm not hooking in
",5.0
B09Y1MC5W6,RAU2KLHS9G1N7,"
But thought smaller bass would like them. Haven't had much luck yet
","
The smaller size is for crappie, I know. But thought smaller bass would like them. Haven't had much luck yet, but its still early in the season.
",3.0
B09Y1MC5W6,RKAP9T30EIIWB,"
Four Stars
","
Quality product but smaller than I expected
",4.0
B09Y1MC5W6,R1R68MLUP6DYL0,"
Great product
","
Good stuff bought them 5 or 6 times
",5.0
B09Y1MC5W6,R1V5UBICQHQI8G,"
Just as advertised.
","
Just as advertised. Happy Happy Happy
",5.0
B09Y1MC5W6,R21H5TN7VA9RX0,"
Make sure to have the item doesn’t melt like candy.
","
Didn’t even use it yet, it melted in the package like gummy candy 😱I set hook on each for the fishing seasons
",5.0
B09Y1MC5W6,R30ZUT4NY3O2ON,"
Not Mixed colors
","
These were suppose to be MIXED colors. Three of the four bags were the same colorThe picture shows a green, black, gray and red. I got a gray and three reds.
",2.0
B09Y1MC5W6,R1VFOQEDMFYVWG,"
Great product
","
Thank you for your product.
",5.0
B09Y1MC5W6,R273XDQQQBVMT0,"
All colors look alike
","
All colors look alike except for one unless I got a bad batch
",1.0
B09Y1MC5W6,R265LQS5N4FUUA,"
johncoo stick bait
","
Used the Johncoo stick bait for bass fishing , caught some nice sized bass. Some colors work better than others.
",5.0
B09Y1MC5W6,R3DBDLA6V8FFP4,"
Feels homemade and cheap
","
These very much feel homemade and cheap. I didn’t get any swim action
",2.0
B09Y1MC5W6,R346VEMZG4RT1Z,"
Lure that works for me
","
This bait works nice in lake fishing
",5.0
B09Y1MC5W6,R19QBH18NZV2BS,"
Excited to try!
","
Exactly what I was expecting, right price and fast shipping!
",5.0
B09Y1MC5W6,R2UMSQ2QJXEDGL,"
Johncoo baits are Fantastic
","
These baits works when all the others don't, I always catch bass with the Johncoobaits
",5.0
B09Y1MC5W6,R18JVN326S30OH,"
Fishing necessity
","
My husband is a fishing fanatic.  For his birthday we ordered a variety of fishing gear. He loves this product!
",5.0
B09Y1MC5W6,R3QZSUI7JEEWPQ,"
Get on time
","
Just what I wanted
",5.0
B09Y1MC5W6,R2VAFS5PIWK822,"
as described
","
as described
",5.0
B09Y1MC5W6,R3KH5B3CCSZXRW,"
Good Product
","
Good colors and softness. Fast delivery.
",5.0
B09Y1MC5W6,R174M8N3KP4C71,"
Not so great bait
","
Well, I went on a limb with these swimbaits. Bought them for swim jig trailers and they are ok but not great. Very plasticy smelling bait.
",2.0
B09Y1MC5W6,R2E7XN2S6T078Z,"
Five Stars
","
Awesome a little smaller than I thought but they still work good
",5.0
B09Y1MC5W6,RL5DDDEIW66UG,"
Great buy and price
","
More great Bass baits.
",5.0
B09Y1MC5W6,R2SEJ4EUB8TVDE,"
Three Stars
","
I got curly tailed grubs instead of shad
",3.0
B09Y1MC5W6,R777T62CHOPR8,"
Striking colors
","
Good variety of colors
",5.0
B09Y1MC5W6,R2FFCJWHMF0JX5,"
Great
","
Good
",5.0
B09Y1MC5W6,RCTE7EDEG3099,"
Blacks and greens seem to work the best but I've caught fish on all of the colors
","
All caught on these plastics
",5.0
B09Y1MC5W6,RDUQYYEG5JX99,"
Five Stars
","
They are made of good material， perfect for both salt water and flesh water fishing！  THANKS
",5.0
B09Y1MC5W6,RWGYW5F02N4WQ,"
Na
","
Fishing
",5.0
B09Y1MC5W6,R3FFSBMMI8K0SI,"
Five Stars
","
Awesome! Let’s see how many fishes that I can get! Lol~~~
",5.0
B09Y1MC5W6,R1Z8AILONQ4TYV,"
and he loved them! Very good quality
","
Purchased these for my dad as gifts, and he loved them! Very good quality.
",5.0
B09Y1MC5W6,R13HT1VW0PABE3,"
Five Stars
","
nice selection now if they catch fish
",5.0
B09Y1MC5W6,R12C7IL6BKUE7R,"
Good product.
","
Very happy with purchase.
",5.0
B09Y1MC5W6,RE30N49855Z1F,"
Only fair, at best.
","
Brightly colored.  As advertised, but very thin.  Not much substance to them.
",2.0
B09Y1MC5W6,RXH405N1TRKCO,"
Five Stars
","
great product, these bait are very lifelike.
",5.0
B09Y1MC5W6,R2BM5OSWO6UC6H,"
Five Stars
","
nice fishing lures bass lovers
",5.0
B09Y1MC5W6,R39BSZAF0328PO,"
Good
","
Good product but sizing for me was off over all good product
",3.0
B09Y1MC5W6,R3J6TVIOZCKAKG,"
Good action
","
Very happy
",5.0
B09Y1MC5W6,RKOWLCIOXS3FJ,"
Good condition. Nice feeling ~
","
Bought this for my friend as a gift. He said it's really nice bait and would like to try it later.
",5.0
B09Y1MC5W6,R3TLOR1USZRK3B,"
Low price
","
Great for fishing
",4.0
B09Y1MC5W6,R2LUUJ3CEIYNX0,"
Small
","
Smaller than I thought read description Works very well!
",5.0
B09Y1MC5W6,RXJU7C9T00LNW,-,"
Works well
",5.0
B09YY99XCN,R159V18YSK3PIQ,"
Love the movement
","
Well I love the movement through the water so far nothing fish related does
",4.0
B09YY99XCN,R1PACTHDS11135,"
very bad
","
very bad
",1.0
B09GB6D5XY,R9P26AA9EZHZF,"
Haven’t caught anything but probably user error.
","
Good value for the money
",4.0
B09GB6D5XY,R3N4DJANAVVJCE,"
Great product
","
Great product.  Glow in the dark very well
",5.0
B09GB6D5XY,R5WPCXDNROOXN,"
Great value
","
Used this for cod fishing and had plenty of success
",5.0
B09QQN6HL1,RLPPAOCYA6JLI,"
Plastic bait was melted to box
",,1.0
B09BQGQXYQ,RT3A4ZCU66C7B,"
Nice
","
Looks awesome and soft never used it yet but hope it works well
",4.0
B09BQGQXYQ,R16FAAAP510LG8,"
Budget friendly Z-Man CrawZ
","
Awesome baits for smallmouth, or as jig teailerst.These are very similar to the Zman CrawZ at a budget of a price. They are stretchy and float, just like the Zman Elastic, so don't store them with your other baits! You can see from the pic I posted just how stretchy they are.They have no scent or salt, so you'll have to add your own scent to them.I wish they offered a junebug color.
",5.0
B09BQGQXYQ,RCENZBF1VZGKN,"
Ok at first
","
Great at first but started melting together in the case
",2.0
B09BQGQXYQ,R20QP2206PI4D0,"
Broken
","
A lot of crayfish are broken
",2.0
B09BQGQXYQ,R2SF5B7QGJXMFE,"
Great jig
","
I like the way it imitates a crawfish. Great little bait.
",5.0
